taxon,cruise_id,year,sight_num,date_gmt,month_gmt,day_gmt,time_gmt,yrday_gmt,lat,lon,observer,species,bearing,distance_nm,count,reticle,method_sighting,on_ice_YN,cue,group_max,group_min,ice_cover
cetacean,LMG0103,2001,1,3/23/2001,03,23,13:48:02,81.57502,-63.2027,-61.6812,MM ,-9999.0,0,1.5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,0
cetacean,LMG0103,2001,2,3/23/2001,03,23,13:48:02,81.57502,-63.2027,-61.6812,MM ,unidentified_large_whale,0,1.5,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0103,2001,3,3/23/2001,03,23,13:48:02,81.57502,-63.2027,-61.6812,MM ,unidentified_large_whale,0,1.5,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0103,2001,4,3/23/2001,03,23,14:35:16,81.60783,-63.3243,-61.5970,DT ,-9999.0,80,2.3,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,0
cetacean,LMG0103,2001,5,3/23/2001,03,23,14:35:16,81.60783,-63.3243,-61.5970,DT ,-9999.0,80,2.3,0,0,1,-9999.0,1,0,0,0
cetacean,LMG0103,2001,6,3/23/2001,03,23,14:44:38,81.61433,-63.3488,-61.5827,SM ,-9999.0,150,2,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,0
cetacean,LMG0103,2001,7,3/23/2001,03,23,14:44:38,81.61433,-63.3488,-61.5827,SM ,unidentified_large_whale,150,2,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0103,2001,8,3/23/2001,03,23,14:56:14,81.62238,-63.3550,-61.5788,DT ,-9999.0,325,1.5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,0
cetacean,LMG0103,2001,9,3/23/2001,03,23,14:56:14,81.62238,-63.3550,-61.5788,DT ,unidentified_whale,325,1.5,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0103,2001,10,3/23/2001,03,23,14:56:14,81.62238,-63.3550,-61.5788,DT ,-9999.0,325,1.5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,0
cetacean,LMG0103,2001,11,3/23/2001,03,23,14:56:14,81.62238,-63.3550,-61.5788,DT ,humpback_whale,325,1.5,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0103,2001,12,3/23/2001,03,23,15:12:28,81.63366,-63.3550,-61.5788,SM ,-9999.0,90,0,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,0
cetacean,LMG0103,2001,13,3/23/2001,03,23,15:12:28,81.63366,-63.3550,-61.5788,SM ,humpback_whale,90,0,2,0,1,-9999.0,3,2,2,0
cetacean,LMG0103,2001,14,3/23/2001,03,23,15:14:29,81.63506,-63.3550,-61.5788,SM ,-9999.0,360,0.3,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,0
cetacean,LMG0103,2001,15,3/23/2001,03,23,15:14:29,81.63506,-63.3550,-61.5788,SM ,humpback_whale,360,0.3,1,0,1,-9999.0,3,1,1,0
cetacean,LMG0103,2001,16,3/23/2001,03,23,15:30:20,81.64606,-63.4655,-61.5020,SM ,-9999.0,30,0,-9999.0,1,-9999.0,-9999.0,1,-9999.0,-9999.0,0
cetacean,LMG0103,2001,17,3/23/2001,03,23,15:30:20,81.64606,-63.4655,-61.5020,SM ,humpback_whale,30,0,2,1,-9999.0,-9999.0,1,2,2,0
cetacean,LMG0103,2001,18,3/23/2001,03,23,17:01:36,81.70944,-63.7148,-61.3460,MM ,-9999.0,18,0.7,-9999.0,0,-9999.0,-9999.0,3,-9999.0,-9999.0,0
cetacean,LMG0103,2001,19,3/23/2001,03,23,17:01:36,81.70944,-63.7148,-61.3460,MM ,humpback_whale,18,0.7,2,0,-9999.0,-9999.0,3,2,2,0
cetacean,LMG0103,2001,20,3/23/2001,03,23,17:05:13,81.71196,-63.7250,-61.3388,MM ,-9999.0,20,0.7,-9999.0,0,-9999.0,-9999.0,3,-9999.0,-9999.0,0
cetacean,LMG0103,2001,21,3/23/2001,03,23,17:05:13,81.71196,-63.7250,-61.3388,MM ,killer_whale,20,0.7,1,0,-9999.0,-9999.0,3,0,0,0
cetacean,LMG0103,2001,22,3/23/2001,03,23,17:06:28,81.71283,-63.7285,-61.3362,AS ,-9999.0,330,0.5,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0
cetacean,LMG0103,2001,23,3/23/2001,03,23,17:06:28,81.71283,-63.7285,-61.3362,AS ,humpback_whale,330,0.5,3,0,-9999.0,-9999.0,0,0,0,0
cetacean,LMG0103,2001,24,3/23/2001,03,23,17:01:36,81.70944,-63.7148,-61.3460,MM ,-9999.0,18,0.7,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,0
cetacean,LMG0103,2001,25,3/23/2001,03,23,17:01:36,81.70944,-63.7148,-61.3460,MM ,humpback_whale,18,0.7,3,0,1,-9999.0,3,3,3,0
cetacean,LMG0103,2001,26,3/23/2001,03,23,17:05:13,81.71196,-63.7250,-61.3388,MM ,-9999.0,20,0.4,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,0
cetacean,LMG0103,2001,27,3/23/2001,03,23,17:05:13,81.71196,-63.7250,-61.3388,MM ,killer_whale,20,0.4,3,0,1,-9999.0,3,3,3,0
cetacean,LMG0103,2001,28,3/23/2001,03,23,17:06:28,81.71283,-63.7285,-61.3362,DT ,-9999.0,330,0.5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,0
cetacean,LMG0103,2001,29,3/23/2001,03,23,17:06:28,81.71283,-63.7285,-61.3362,DT ,humpback_whale,330,0.5,3,0,1,-9999.0,1,3,3,0
cetacean,LMG0103,2001,30,3/23/2001,03,23,17:35:09,81.73274,-63.7992,-61.4147,SM ,-9999.0,315,5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,0
cetacean,LMG0103,2001,31,3/23/2001,03,23,17:35:09,81.73274,-63.7992,-61.4147,SM ,humpback_whale,315,5,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0103,2001,32,3/23/2001,03,23,17:58:31,81.74897,-63.8510,-61.5052,SM ,-9999.0,330,4,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,0
cetacean,LMG0103,2001,33,3/23/2001,03,23,17:58:31,81.74897,-63.8510,-61.5052,SM ,humpback_whale,330,4,2,0,1,-9999.0,3,3,2,0
cetacean,LMG0103,2001,34,3/23/2001,03,23,18:33:51,81.77351,-63.9273,-61.6327,SM ,-9999.0,350,3,-9999.0,0,2,-9999.0,1,-9999.0,-9999.0,0
cetacean,LMG0103,2001,35,3/23/2001,03,23,18:33:51,81.77351,-63.9273,-61.6327,SM ,humpback_whale,350,3,2,0,2,-9999.0,1,3,2,0
cetacean,LMG0103,2001,36,3/23/2001,03,23,18:51:28,81.78574,-63.9647,-61.6937,DT ,-9999.0,20,0.5,-9999.0,1,-9999.0,-9999.0,3,-9999.0,-9999.0,0
cetacean,LMG0103,2001,37,3/23/2001,03,23,18:51:28,81.78574,-63.9647,-61.6937,DT ,humpback_whale,20,0.5,2,1,-9999.0,-9999.0,3,3,2,0
cetacean,LMG0103,2001,38,3/23/2001,03,23,19:44:01,81.82224,-64.0933,-61.8078,DT ,-9999.0,15,4,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,1
cetacean,LMG0103,2001,39,3/23/2001,03,23,19:44:01,81.82224,-64.0933,-61.8078,DT ,killer_whale,15,4,6,0,1,-9999.0,3,6,6,1
cetacean,LMG0103,2001,40,3/23/2001,03,23,19:57:40,81.83172,-64.1288,-61.8290,DT ,-9999.0,40,3.5,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,1
cetacean,LMG0103,2001,41,3/23/2001,03,23,19:57:40,81.83172,-64.1288,-61.8290,DT ,humpback_whale,40,3.5,2,0,1,-9999.0,3,2,2,1
cetacean,LMG0103,2001,42,3/23/2001,03,23,20:03:28,81.83574,-64.1440,-61.8380,DT ,-9999.0,35,1,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,1
cetacean,LMG0103,2001,43,3/23/2001,03,23,20:03:28,81.83574,-64.1440,-61.8380,DT ,humpback_whale,35,1,2,0,1,-9999.0,3,3,2,1
cetacean,LMG0103,2001,44,3/23/2001,03,23,20:14:35,81.84346,-64.1740,-61.8560,MM ,-9999.0,30,1,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,1
cetacean,LMG0103,2001,45,3/23/2001,03,23,20:14:35,81.84346,-64.1740,-61.8560,MM ,ziphiidae,30,1,4,0,1,-9999.0,3,5,3,1
cetacean,LMG0103,2001,46,3/23/2001,03,23,20:24:10,81.85012,-64.1997,-61.8727,SM ,-9999.0,270,2,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,1
cetacean,LMG0103,2001,47,3/23/2001,03,23,20:24:10,81.85012,-64.1997,-61.8727,SM ,humpback_whale,270,2,1,0,1,-9999.0,3,2,1,1
cetacean,LMG0103,2001,48,3/23/2001,03,23,20:29:16,81.85366,-64.2135,-61.8822,MM ,-9999.0,47,1.2,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,1
cetacean,LMG0103,2001,49,3/23/2001,03,23,20:29:16,81.85366,-64.2135,-61.8822,MM ,humpback_whale,47,1.2,2,0,1,-9999.0,3,2,2,1
cetacean,LMG0103,2001,50,3/23/2001,03,23,20:37:09,81.85913,-64.2350,-61.8962,DT ,-9999.0,355,0.5,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,1
cetacean,LMG0103,2001,51,3/23/2001,03,23,20:37:09,81.85913,-64.2350,-61.8962,DT ,humpback_whale,355,0.5,1,0,1,-9999.0,3,1,1,1
cetacean,LMG0103,2001,52,3/23/2001,03,23,20:39:17,81.86061,-64.2410,-61.8998,SM ,-9999.0,340,1,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,1
cetacean,LMG0103,2001,53,3/23/2001,03,23,20:39:17,81.86061,-64.2410,-61.8998,SM ,humpback_whale,340,1,1,0,1,-9999.0,3,2,1,1
cetacean,LMG0103,2001,54,3/23/2001,03,23,20:44:25,81.86418,-64.2553,-61.9073,SM ,-9999.0,320,1,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,1
cetacean,LMG0103,2001,55,3/23/2001,03,23,20:44:25,81.86418,-64.2553,-61.9073,SM ,humpback_whale,320,1,2,0,1,-9999.0,3,3,2,1
cetacean,LMG0103,2001,56,3/23/2001,03,23,20:49:00,81.86736,-64.2683,-61.9143,SM ,-9999.0,270,1.5,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,1
cetacean,LMG0103,2001,57,3/23/2001,03,23,20:49:00,81.86736,-64.2683,-61.9143,SM ,humpback_whale,270,1.5,6,0,1,-9999.0,3,8,5,1
cetacean,LMG0103,2001,58,3/23/2001,03,23,20:53:24,81.87042,-64.2807,-61.9223,DT ,-9999.0,0,9,-9999.0,0,3,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,59,3/23/2001,03,23,20:53:24,81.87042,-64.2807,-61.9223,DT ,unidentified_whale,0,9,1,0,3,-9999.0,1,1,1,1
cetacean,LMG0103,2001,60,3/23/2001,03,23,20:58:16,81.87380,-64.2942,-61.9312,SM ,-9999.0,315,0.3,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,1
cetacean,LMG0103,2001,61,3/23/2001,03,23,20:58:16,81.87380,-64.2942,-61.9312,SM ,humpback_whale,315,0.3,1,0,1,-9999.0,3,1,1,1
cetacean,LMG0103,2001,62,3/23/2001,03,23,21:04:48,81.87833,-64.3122,-61.9427,SM ,-9999.0,325,0.7,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,63,3/23/2001,03,23,21:04:48,81.87833,-64.3122,-61.9427,SM ,humpback_whale,325,0.7,1,0,1,-9999.0,1,1,1,1
cetacean,LMG0103,2001,64,3/23/2001,03,23,21:10:15,81.88212,-64.3273,-61.9515,DT ,-9999.0,30,1.5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,65,3/23/2001,03,23,21:10:15,81.88212,-64.3273,-61.9515,DT ,humpback_whale,30,1.5,2,0,1,-9999.0,1,2,2,1
cetacean,LMG0103,2001,66,3/23/2001,03,23,21:21:30,81.88993,-64.3545,-61.9665,DT ,-9999.0,90,3,-9999.0,0,3,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,67,3/23/2001,03,23,21:21:30,81.88993,-64.3545,-61.9665,DT ,humpback_whale,90,3,2,0,3,-9999.0,1,2,2,1
cetacean,LMG0103,2001,68,3/23/2001,03,23,21:24:43,81.89217,-64.3597,-61.9693,DT ,-9999.0,40,0.6,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,69,3/23/2001,03,23,21:24:43,81.89217,-64.3597,-61.9693,DT ,humpback_whale,40,0.6,1,0,1,-9999.0,1,1,1,1
cetacean,LMG0103,2001,70,3/23/2001,03,23,21:29:05,81.89519,-64.3667,-61.9730,DT ,-9999.0,65,0.8,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,1
cetacean,LMG0103,2001,71,3/23/2001,03,23,21:29:05,81.89519,-64.3667,-61.9730,DT ,humpback_whale,65,0.8,2,0,-9999.0,-9999.0,0,2,2,1
cetacean,LMG0103,2001,72,3/23/2001,03,23,21:33:01,81.89793,-64.3730,-61.9758,SM ,-9999.0,350,5,-9999.0,0,2,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,73,3/23/2001,03,23,21:33:01,81.89793,-64.3730,-61.9758,SM ,humpback_whale,350,5,2,0,2,-9999.0,1,3,2,1
cetacean,LMG0103,2001,74,3/23/2001,03,23,21:33:58,81.89859,-64.3745,-61.9765,SM ,-9999.0,320,2,-9999.0,0,2,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,75,3/23/2001,03,23,21:33:58,81.89859,-64.3745,-61.9765,SM ,humpback_whale,320,2,1,0,2,-9999.0,1,2,1,1
cetacean,LMG0103,2001,76,3/23/2001,03,23,21:46:04,81.90699,-64.3943,-61.9862,SM ,-9999.0,20,3,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,77,3/23/2001,03,23,21:46:04,81.90699,-64.3943,-61.9862,SM ,humpback_whale,20,3,5,0,1,-9999.0,1,7,4,1
cetacean,LMG0103,2001,78,3/23/2001,03,23,21:47:13,81.90779,-64.3962,-61.9872,DT ,-9999.0,90,1.8,-9999.0,0,1,-9999.0,2,-9999.0,-9999.0,1
cetacean,LMG0103,2001,79,3/23/2001,03,23,21:47:13,81.90779,-64.3962,-61.9872,DT ,humpback_whale,90,1.8,2,0,1,-9999.0,2,3,2,1
cetacean,LMG0103,2001,80,3/25/2001,03,25,14:40:50,83.61169,-64.8378,-64.1055,DT ,-9999.0,60,0.05,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,0
cetacean,LMG0103,2001,81,3/25/2001,03,25,14:40:50,83.61169,-64.8378,-64.1055,DT ,undetermined_minke_whale,60,0.05,1,0,1,-9999.0,3,1,1,0
cetacean,LMG0103,2001,82,3/25/2001,03,25,16:50:56,83.70203,-65.0242,-64.8682,DT ,-9999.0,35,1,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,0
cetacean,LMG0103,2001,83,3/25/2001,03,25,16:50:56,83.70203,-65.0242,-64.8682,DT ,like_humpback_whale,35,1,1,0,1,-9999.0,3,2,1,0
cetacean,LMG0103,2001,84,3/25/2001,03,25,16:22:05,83.68200,-67.0498,-69.0403,DT ,-9999.0,270,3.5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,85,3/25/2001,03,25,16:22:05,83.68200,-67.0498,-69.0403,DT ,unidentified_whale,270,3.5,1,0,1,-9999.0,1,1,1,1
cetacean,LMG0103,2001,86,3/25/2001,03,25,13:10:52,83.54922,-68.2605,-70.9877,DT ,-9999.0,20,1.5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,87,3/25/2001,03,25,13:10:52,83.54922,-68.2605,-70.9877,DT ,unidentified_whale/dolphin,20,1.5,3,0,1,-9999.0,1,4,2,1
cetacean,LMG0103,2001,88,3/25/2001,03,25,13:10:52,83.54922,-68.2605,-70.9877,DT ,killer_whale,20,1.5,3,0,1,-9999.0,1,4,2,1
cetacean,LMG0103,2001,89,3/25/2001,03,25,16:31:43,83.68869,-68.1007,-70.5250,DT ,-9999.0,45,3,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,90,3/25/2001,03,25,16:31:43,83.68869,-68.1007,-70.5250,DT ,unidentified_whale,45,3,8,0,1,-9999.0,1,9,6,1
cetacean,LMG0103,2001,91,3/25/2001,03,25,16:31:43,83.68869,-68.1007,-70.5250,DT ,like_fin_whale,45,3,8,0,1,-9999.0,1,9,6,1
cetacean,LMG0103,2001,92,3/25/2001,03,25,16:31:43,83.68869,-68.1007,-70.5250,DT ,-9999.0,45,3.5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,93,3/25/2001,03,25,16:31:43,83.68869,-68.1007,-70.5250,DT ,-9999.0,45,3.5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,94,3/25/2001,03,25,17:56:46,83.74776,-68.1057,-70.5433,DT ,-9999.0,30,4,-9999.0,0,2,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,95,3/25/2001,03,25,17:56:46,83.74776,-68.1057,-70.5433,DT ,unidentified_whale,30,4,1,0,2,-9999.0,1,1,1,1
cetacean,LMG0103,2001,96,3/25/2001,03,25,20:35:37,83.85807,-68.1008,-70.5280,SM ,-9999.0,315,1.5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,97,3/25/2001,03,25,20:35:37,83.85807,-68.1008,-70.5280,SM ,unidentified_whale,315,1.5,1,0,1,-9999.0,1,1,1,1
cetacean,LMG0103,2001,98,4/1/2001,04,01,17:20:30,90.72257,-65.5020,-70.2967,SM ,-9999.0,352,0.02,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,0
cetacean,LMG0103,2001,99,4/1/2001,04,01,17:20:30,90.72257,-65.5020,-70.2967,SM ,cruciger_dolphin,352,0.02,4,0,1,-9999.0,3,5,3,0
cetacean,LMG0103,2001,100,4/1/2001,04,01,17:52:02,90.74447,-65.4247,-70.1683,DT ,-9999.0,275,1,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,0
cetacean,LMG0103,2001,101,4/1/2001,04,01,17:52:02,90.74447,-65.4247,-70.1683,DT ,unidentified_whale/dolphin,275,1,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0103,2001,102,4/2/2001,04,02,19:09:34,91.79831,-65.2652,-65.3072,SM ,-9999.0,30,2,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,103,4/2/2001,04,02,19:09:34,91.79831,-65.2652,-65.3072,SM ,unidentified_whale,30,2,1,0,1,-9999.0,1,1,1,1
cetacean,LMG0103,2001,104,4/2/2001,04,02,20:28:47,91.85332,-65.3873,-64.8750,DT ,-9999.0,85,2.5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,2
cetacean,LMG0103,2001,105,4/2/2001,04,02,20:28:47,91.85332,-65.3873,-64.8750,DT ,humpback_whale,85,2.5,4,0,1,-9999.0,1,5,4,2
cetacean,LMG0103,2001,106,4/2/2001,04,02,20:49:04,91.86741,-65.4180,-64.7570,SM ,-9999.0,0,3,-9999.0,0,2,-9999.0,1,-9999.0,-9999.0,2
cetacean,LMG0103,2001,107,4/2/2001,04,02,20:49:04,91.86741,-65.4180,-64.7570,SM ,like_minke,0,3,3,0,2,-9999.0,1,4,3,2
cetacean,LMG0103,2001,108,4/3/2001,04,03,12:29:57,92.52080,-65.8082,-65.1352,DT ,-9999.0,190,1,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,109,4/3/2001,04,03,12:29:57,92.52080,-65.8082,-65.1352,DT ,undetermined_minke_whale,190,1,6,0,1,-9999.0,3,8,6,2
cetacean,LMG0103,2001,110,4/3/2001,04,03,12:38:52,92.52699,-65.8023,-65.1253,MM ,-9999.0,295,0.2,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,111,4/3/2001,04,03,12:38:52,92.52699,-65.8023,-65.1253,MM ,undetermined_minke_whale,295,0.2,1,0,1,-9999.0,3,1,1,2
cetacean,LMG0103,2001,112,4/3/2001,04,03,17:09:04,92.71463,-66.0358,-65.7712,SM ,-9999.0,325,1.5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,2
cetacean,LMG0103,2001,113,4/3/2001,04,03,17:09:04,92.71463,-66.0358,-65.7712,SM ,humpback_whale,325,1.5,2,0,1,-9999.0,1,2,2,2
cetacean,LMG0103,2001,114,4/3/2001,04,03,17:36:49,92.73390,-66.0240,-65.8752,AS ,-9999.0,270,1.5,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,115,4/3/2001,04,03,17:36:49,92.73390,-66.0240,-65.8752,AS ,undetermined_minke_whale,270,1.5,1,0,1,-9999.0,3,1,1,2
cetacean,LMG0103,2001,116,4/3/2001,04,03,18:22:52,92.76588,-66.0372,-66.0730,SM ,-9999.0,40,0,-9999.0,2,-9999.0,-9999.0,5,-9999.0,-9999.0,2
cetacean,LMG0103,2001,117,4/3/2001,04,03,18:22:52,92.76588,-66.0372,-66.0730,SM ,like_minke,40,0,1,2,-9999.0,-9999.0,5,2,1,2
cetacean,LMG0103,2001,118,4/4/2001,04,04,11:06:40,93.46297,-66.3090,-66.6527,SM ,-9999.0,90,0.01,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,119,4/4/2001,04,04,11:06:40,93.46297,-66.3090,-66.6527,SM ,undetermined_minke_whale,90,0.01,1,0,1,-9999.0,3,1,1,2
cetacean,LMG0103,2001,120,4/4/2001,04,04,13:34:23,93.56554,-66.6312,-67.3135,DT ,-9999.0,90,1.3,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,121,4/4/2001,04,04,13:34:23,93.56554,-66.6312,-67.3135,DT ,undetermined_minke_whale,90,1.3,1,0,1,-9999.0,3,1,1,2
cetacean,LMG0103,2001,122,4/4/2001,04,04,14:36:17,93.60853,-66.6727,-67.4088,DT ,-9999.0,170,3,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,2
cetacean,LMG0103,2001,123,4/4/2001,04,04,14:36:17,93.60853,-66.6727,-67.4088,DT ,unidentified_large_baleen_whale,170,3,3,0,1,-9999.0,1,4,2,2
cetacean,LMG0103,2001,124,4/4/2001,04,04,14:38:49,93.61029,-66.6735,-67.4108,DT ,-9999.0,90,0.2,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,125,4/4/2001,04,04,14:52:30,93.61979,-66.6683,-67.4023,DT ,-9999.0,0,0.3,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,126,4/4/2001,04,04,14:52:30,93.61979,-66.6683,-67.4023,DT ,undetermined_minke_whale,0,0.3,1,0,1,-9999.0,3,1,1,2
cetacean,LMG0103,2001,127,4/4/2001,04,04,16:12:15,93.67517,-66.6687,-67.3978,DT ,-9999.0,342,2,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,2
cetacean,LMG0103,2001,128,4/4/2001,04,04,16:12:15,93.67517,-66.6687,-67.3978,DT ,undetermined_minke_whale,342,2,20,0,1,-9999.0,1,20,20,2
cetacean,LMG0103,2001,129,4/4/2001,04,04,16:21:34,93.68165,-66.6897,-67.4378,DT ,-9999.0,90,1,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,2
cetacean,LMG0103,2001,130,4/4/2001,04,04,16:21:34,93.68165,-66.6897,-67.4378,DT ,undetermined_minke_whale,90,1,30,0,1,-9999.0,1,30,30,2
cetacean,LMG0103,2001,131,4/4/2001,04,04,16:38:58,93.69373,-66.6988,-67.4587,DT ,-9999.0,345,1.2,-9999.0,0,3,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,132,4/4/2001,04,04,16:38:58,93.69373,-66.6988,-67.4587,DT ,undetermined_minke_whale,345,1.2,12,0,3,-9999.0,3,15,12,2
cetacean,LMG0103,2001,133,4/4/2001,04,04,18:16:12,93.76125,-66.6880,-67.4455,MM ,-9999.0,355,0,-9999.0,2,-9999.0,-9999.0,0,-9999.0,-9999.0,2
cetacean,LMG0103,2001,134,4/4/2001,04,04,18:16:12,93.76125,-66.6880,-67.4455,MM ,minke_whale_ordinary,355,0,1,2,-9999.0,-9999.0,0,1,1,2
cetacean,LMG0103,2001,135,4/4/2001,04,04,20:15:25,93.84404,-66.8187,-67.6283,MM ,-9999.0,280,0.3,-9999.0,0,-9999.0,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,136,4/4/2001,04,04,20:15:25,93.84404,-66.8187,-67.6283,MM ,minke_whale_ordinary,280,0.3,4,0,-9999.0,-9999.0,3,8,3,2
cetacean,LMG0103,2001,137,4/4/2001,04,04,20:47:43,93.86647,-66.9032,-67.6577,MM ,-9999.0,275,0.4,-9999.0,0,-9999.0,-9999.0,1,-9999.0,-9999.0,2
cetacean,LMG0103,2001,138,4/4/2001,04,04,20:47:43,93.86647,-66.9032,-67.6577,MM ,unidentified_whale,275,0.4,1,0,-9999.0,-9999.0,1,1,1,2
cetacean,LMG0103,2001,139,4/4/2001,04,04,20:52:03,93.86948,-66.9145,-67.6578,SM ,-9999.0,80,1,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,2
cetacean,LMG0103,2001,140,4/4/2001,04,04,20:52:03,93.86948,-66.9145,-67.6578,SM ,like_minke_whale_ordinary,80,1,3,0,1,-9999.0,1,4,3,2
cetacean,LMG0103,2001,141,4/4/2001,04,04,21:01:39,93.87615,-66.9395,-67.6667,SM ,-9999.0,120,3,-9999.0,0,2,-9999.0,1,-9999.0,-9999.0,2
cetacean,LMG0103,2001,142,4/4/2001,04,04,21:01:39,93.87615,-66.9395,-67.6667,SM ,like_minke_whale_ordinary,120,3,5,0,2,-9999.0,1,7,4,2
cetacean,LMG0103,2001,143,4/5/2001,04,05,11:53:09,94.49524,-67.4123,-67.8150,SM ,-9999.0,20,0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,2
cetacean,LMG0103,2001,144,4/5/2001,04,05,11:53:09,94.49524,-67.4123,-67.8150,SM ,-9999.0,20,0,6,0,-9999.0,-9999.0,0,6,6,2
cetacean,LMG0103,2001,145,4/5/2001,04,05,14:39:56,94.61106,-67.6363,-68.0097,SM ,-9999.0,260,0.5,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,146,4/5/2001,04,05,14:39:56,94.61106,-67.6363,-68.0097,SM ,minke_whale_ordinary,260,0.5,1,0,1,-9999.0,3,1,1,2
cetacean,LMG0103,2001,147,4/5/2001,04,05,15:19:11,94.63832,-67.6922,-68.1067,SM ,-9999.0,20,0.5,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,148,4/5/2001,04,05,15:19:11,94.63832,-67.6922,-68.1067,SM ,minke_whale_ordinary,20,0.5,1,0,1,-9999.0,3,1,1,2
cetacean,LMG0103,2001,149,4/5/2001,04,05,15:30:40,94.64630,-67.6997,-68.1203,SM ,-9999.0,30,1.5,-9999.0,0,2,-9999.0,1,-9999.0,-9999.0,2
